key,text,tag,translated
RecipeDef/claimChild.description,Makes the child belong to the colony.,description,使孩子成为殖民地的一员。
RecipeDef/DeterminePaternity.label,check Paternity,label,亲子关系检查
RecipeDef/DeterminePaternity.description,Try to figure out who is the father.,description,试着找出谁是父亲。
RecipeDef/DeterminePregnancy.label,check for pregnancy,label,怀孕检查
RecipeDef/DeterminePregnancy.description,Determines if a colonist is pregnant or not and if there any abnormalities with pregnancy.,description,确定殖民者是否怀孕以及怀孕是否有任何异常。
RecipeDef/MakeHololock.label,make hololock,label,制作全息洛克
RecipeDef/MakeHololock.description,Make a hololock.,description,制作全息锁。
RecipeDef/MakePrisonerChains.label,make chains,label,制作铁链
RecipeDef/MakePrisonerChains.description,Make a restricvive chains.,description,制作限制器 vive 链。
RecipeDef/MakePegDick.label,carve peg dick,label,雕板
RecipeDef/MakePegDick.description,Carves a dildo from a piece of wood.,description,用一块木头雕刻假阳具。
RecipeDef/MakeHydraulicPenis.label,craft hydraulic penis,label,制作液压阴茎
RecipeDef/MakeHydraulicPenis.description,Crafts a hydraulic penis from steel and components.,description,用钢铁和零部件制作一个液压阴茎。
RecipeDef/MakeBionicPenis.label,craft bionic penis,label,制作仿生阴茎
RecipeDef/MakeBionicPenis.description,"Crafts a bionic penis from hyperweave, plasteel, and components.",description,使用超织物、玻璃钢和零部件制作仿生阴茎。
RecipeDef/MakeHydraulicVagina.label,craft hydraulic vagina,label,制作液压阴道
RecipeDef/MakeHydraulicVagina.description,Crafts a hydraulic vagina from steel and components.,description,使用钢铁和零部件制作一个液压阴道。
RecipeDef/MakeBionicVagina.label,craft bionic vagina,label,制作仿生阴道
RecipeDef/MakeBionicVagina.description,"Crafts a bionic vagina from hyperweave, plasteel, and components.",description,解锁制作各种仿生阴道。
RecipeDef/MakeHydraulicBreasts.label,craft hydraulic breasts,label,制作液压乳房
RecipeDef/MakeHydraulicBreasts.description,Crafts a pair of hydraulic breasts from steel and components.,description,使用钢铁和零部件制作一对液压假体。
RecipeDef/MakeBionicBreasts.label,craft bionic breasts,label,制作仿生乳房
RecipeDef/MakeBionicBreasts.description,"Crafts a pair of bionic breasts from hyperweave, plasteel, and components.",description,解锁制作一对仿生乳房。
RecipeDef/MakeHydraulicAnus.label,craft hydraulic anus,label,制作液压肛门
RecipeDef/MakeHydraulicAnus.description,Crafts a hydraulic anus from steel and components.,description,用钢铁和零部件制作一个液压肛门。
RecipeDef/MakeBionicAnus.label,craft bionic anus,label,制作仿生肛门
RecipeDef/MakeBionicAnus.description,"Crafts a bionic anus from hyperweave, plasteel, and components.",description,使用超织物、玻璃钢和零部件制作仿生肛门。
RecipeDef/RJW_RemoveRestraints.label,remove restraints,label,移除束缚
RecipeDef/RJW_RemoveRestraints.description,Removes restraints.,description,移除束缚。
RecipeDef/RJW_RemoveCocoon.label,remove cocoon,label,移除茧
RecipeDef/RJW_RemoveCocoon.description,Removes cocoon.,description,破茧。
RecipeDef/InstallHydraulicPenis.label,install hydraulic penis,label,安装水力阴茎
RecipeDef/InstallHydraulicPenis.description,"Installs a hydraulic penis, replaces other bodyparts if present.",description,安装水力阴茎，替换其他身体部位 (如果存在)。
RecipeDef/InstallHydraulicVagina.label,install hydraulic vagina,label,安装水力阴道
RecipeDef/InstallHydraulicVagina.description,"Installs a hydraulic vagina, replaces other bodyparts if present.",description,安装液压阴道，替换其他身体部位 (如果有的话)。
RecipeDef/InstallHydraulicBreasts.label,install hydraulic breasts,label,安装液压乳房
RecipeDef/InstallHydraulicBreasts.description,"Installs a pair of hydraulic breasts, replaces other bodyparts if present.",description,安装一对液压乳房，替换其他身体部件 (如果有的话)。
RecipeDef/InstallHydraulicAnus.label,install hydraulic anus,label,安装液压肛门
RecipeDef/InstallHydraulicAnus.description,"Installs a hydraulic anus, replaces other bodyparts if present.",description,安装液压肛门，替换其他身体部位 (如果有)。
RecipeDef/InstallBionicVagina.label,install bionic vagina,label,安装仿生阴道
RecipeDef/InstallBionicVagina.description,"Installs a bionic vagina, replaces other bodyparts if present.",description,安装仿生阴道，替代身体的其他部位 (如果有的话)。
RecipeDef/InstallBionicPenis.label,install bionic penis,label,安装仿生阴茎
RecipeDef/InstallBionicPenis.description,"Attaches a bionic penis, replaces other bodyparts if present.",description,植入一个仿生阴茎，可以替换其他身体部位 (如果有的话)。
RecipeDef/InstallBionicBreasts.label,install bionic breasts,label,安装仿生乳房
RecipeDef/InstallBionicBreasts.description,"Installs a pair of bionic breasts, replaces other bodyparts if present.",description,安装一对仿生乳房，如果有的话可以替换其他身体部件。
RecipeDef/InstallBionicAnus.label,install bionic anus,label,安装仿生肛门
RecipeDef/InstallBionicAnus.description,"Installs a bionic anus, replaces other bodyparts if present.",description,安装仿生肛门，可以替换其他身体部位 (如果有的话)。
RecipeDef/InstallArchotechPenis.label,install archotech penis,label,安装超凡智能阴茎
RecipeDef/InstallArchotechPenis.description,"Attaches a archotech penis, replaces other bodyparts if present.",description,植入一个超凡智能的阴茎，替换其他身体部位 (如果有的话)。
RecipeDef/InstallArchotechVagina.label,install archotech vagina,label,安装超凡智能阴道
RecipeDef/InstallArchotechVagina.description,"Installs a archotech vagina, replaces other bodyparts if present.",description,安装超凡仿生阴道，替换其他身体部位 (如果有的话)。
RecipeDef/InstallArchotechAnus.label,install archotech anus,label,安装超凡仿生肛门
RecipeDef/InstallArchotechAnus.description,"Installs a archotech anus, replaces other bodyparts if present.",description,安装超凡仿生肛门，替换其他身体部位 (如果有的话)。
RecipeDef/InstallArchotechBreasts.label,install archotech breasts,label,安装超凡仿生胸
RecipeDef/InstallArchotechBreasts.description,"Installs a pair of archotech breasts, replaces other bodyparts if present.",description,安装一对暗黑超凡乳房，替换其他身体部位 (如果有的话)。
RecipeDef/AddMultiArchotechVagina.label,add archotech vagina,label,添加超凡智能阴道
RecipeDef/AddMultiArchotechPenis.label,add archotech penis,label,添加超凡智能的阴茎
RecipeDef/AddMultiArchotechAnus.label,add archotech anus,label,添加超凡仿生肛门
RecipeDef/AddMultiArchotechBreasts.label,add archotech breasts,label,添加超凡仿生乳房
RecipeDef/AddMultiHydraulicVagina.label,add hydraulic vagina,label,添加水力阴道
RecipeDef/AddMultiHydraulicAnus.label,add hydraulic anus,label,添加液压肛门
RecipeDef/AddMultiHydraulicBreasts.label,add hydraulic breasts,label,添加水力乳房
RecipeDef/AddMultiBionicVagina.label,add bionic vagina,label,添加仿生阴道
RecipeDef/AddMultiBionicPenis.label,add bionic penis,label,添加仿生阴茎
RecipeDef/AddMultiBionicAnus.label,add bionic anus,label,添加仿生肛门
RecipeDef/AddMultiBionicBreasts.label,add bionic breasts,label,添加仿生乳房
RecipeDef/Sterilization.label,sterilize,label,绝育
RecipeDef/Sterilization.description,Prevents reproduction without removing genitals.,description,防止在不移除生殖器的情况下繁殖。
RecipeDef/RJW_InstallIUD.label,install IUD,label,安装节育器
RecipeDef/RJW_InstallIUD.description,Greatly reduces the chance of pregnancy. Reversible anytime.,description,大幅降低怀孕几率。随时可逆转。
RecipeDef/RJW_RemovelIUD.label,remove IUD,label,移除节育器
RecipeDef/RJW_RemovelIUD.description,"Remove an installed IUD, restoring fertility.",description,移除安装的节育器，恢复生育能力。
RecipeDef/InstallPegArm.label,install peg arm,label,安装木臂
RecipeDef/InstallPegArm.description,Install a peg arm.,description,安装木臂。
RecipeDef/AttachPenis.label,attach penis,label,附着阴茎
RecipeDef/InstallVagina.label,install vagina,label,安装阴道
RecipeDef/InstallCatVagina.label,install feline vagina,label,安装猫科动物阴道
RecipeDef/InstallDogVagina.label,install canine vagina,label,安装犬科动物阴道
RecipeDef/InstallHorseVagina.label,install equine vagina,label,安装马阴道
RecipeDef/InstallDragonVagina.label,install dragon vagina,label,安装龙阴道
RecipeDef/InstallNarrowVagina.label,install narrow vagina,label,安装窄小的阴道
RecipeDef/InstallCloacalVagina.label,install cloacal vagina,label,安装泄殖腔阴道
RecipeDef/InstallRodentVagina.label,install rodent vagina,label,安装啮齿动物阴道
RecipeDef/InstallOvipositorF.label,install female Ovipositor,label,安装雌性产卵器
RecipeDef/InstallOvipositorF.description,Installs a female Ovipositor.,description,安装雌性产卵器。
RecipeDef/AttachHorsePenis.label,attach equine penis,label,拴上马鞭
RecipeDef/AttachRaccoonPenis.label,attach procyonine penis,label,附着嵌合阴茎
RecipeDef/AttachCatPenis.label,attach feline penis,label,附着猫科动物的阴茎
RecipeDef/AttachDogPenis.label,attach canine penis,label,连接犬科动物的阴茎
RecipeDef/AttachDragonPenis.label,attach dragon penis,label,安装龙血
RecipeDef/AttachHemiPenis.label,attach hemipenis,label,附着侧肢
RecipeDef/AttachHemiPenis.description,Attaches a dual-shafted hemipenis.,description,植入一个双假肢。
RecipeDef/AttachCrocodilianPenis.label,attach crocodilian penis,label,附着鳄鱼的鸡巴
RecipeDef/AttachNeedlePenis.label,attach needle penis,label,安装刺针阴茎
RecipeDef/AttachCloacalPenis.label,attach cloacal penis,label,附上泄殖腔的阴茎
RecipeDef/AttachRodentPenis.label,attach rodent penis,label,安装啮齿动物的阴茎
RecipeDef/AttachOvipositorM.label,attach male Ovipositor,label,附上产卵男性
RecipeDef/AttachOvipositorM.description,"Attaches a male Ovipositor, replaces other bodyparts if present.",description,搭载一名雄性卵细胞，如果有的话可以替换其他身体部位。
RecipeDef/AttachBreasts.label,attach breasts,label,贴胸
RecipeDef/AttachFeaturelesschest.label,attach featureless chest,label,安装无特征胸部
RecipeDef/AttachFeaturelesschest.description,"Attaches a smooth, non-mammalian chest, replaces other bodyparts if present.",description,连接一个光滑的非哺乳类动物胸部，如果有的话将取代其他身体部位。
RecipeDef/InstallAnus.label,install average anus,label,安装平均肛门
RecipeDef/InstallCloacalAnus.label,install cloacal anus,label,安装泄殖腔肛门
RecipeDef/InstallInsectAnus.label,install Insect anus,label,安装昆虫肛门
RecipeDef/InstallInsectAnus.description,"Installs a Insect anus, replaces other bodyparts if present.",description,安装一个昆虫肛门，替换其他身体部位 (如果存在)。
RecipeDef/AddMultiVagina.label,add vagina,label,添加阴道
RecipeDef/AddMultiHorseVagina.label,add equine vagina,label,添加马阴道
RecipeDef/AddMultiCatVagina.label,add feline vagina,label,添加猫科动物的阴道
RecipeDef/AddMultiDogVagina.label,add canine vagina,label,添加犬科动物阴道
RecipeDef/AddMultiDragonVagina.label,add dragon vagina,label,添加龙阴道
RecipeDef/AddMultiOvipositorF.label,add female ovipositor,label,添加雌性产卵器
RecipeDef/AddMultiOvipositorF.description,Adds additional female ovipositor.,description,增加额外的雌性产卵器。
RecipeDef/AddMultiPenis.label,add penis,label,添加阴茎
RecipeDef/AddMultiHorsePenis.label,add equine penis,label,添加马鞭
RecipeDef/AddMultiCatPenis.label,add feline penis,label,添加猫科动物的阴茎
RecipeDef/AddMultiDogPenis.label,add canine penis,label,添加犬科动物的阴茎
RecipeDef/AddMultiDragonPenis.label,add dragon penis,label,添加龙血
RecipeDef/AddMultiRaccoonPenis.label,add procyonine penis,label,添加私处
RecipeDef/AddMultiHemiPenis.label,add hemipenis,label,添加侧肢
RecipeDef/AddMultiCrocodilianPenis.label,add crocodilian penis,label,添加鳄鱼的阴茎
RecipeDef/AddMultiOvipositorM.label,add male ovipositor,label,添加: 雄性产卵器
RecipeDef/AddMultiOvipositorM.description,Adds additional male ovipositor.,description,增加额外的产卵器。
RecipeDef/AddMultiBreasts.label,add breasts,label,添加乳房
RecipeDef/AddMultiAnus.label,add anus,label,添加肛门
RecipeDef/AddMultiInsectAnus.label,add insect anus,label,添加虫肛门
RecipeDef/RemoveGenitals.label,remove genitals,label,移除生殖器
RecipeDef/RemoveGenitals.description,Removes sex organs.,description,移除性器官。
RecipeDef/RemoveBreasts.label,remove breasts,label,移除乳房
RecipeDef/RemoveBreasts.description,Removes breasts.,description,移除乳房。
RecipeDef/RemoveAnus.label,remove anus,label,移除肛门
RecipeDef/RemoveAnus.description,Removes anus.,description,移除肛门。
RecordDef/CountOfFappin.label,masturbating done,label,自慰完毕
RecordDef/CountOfFappin.description,The number of times I masturbated.,description,我自慰的次数。
RecordDef/CountOfSex.label,total sex had,label,完全性别数
RecordDef/CountOfSex.description,The number of times I had sex.,description,我发生性关系的次数。
RecordDef/CountOfSexWithHumanlikes.label,sex with humanlikes,label,与人类发生性关系
RecordDef/CountOfSexWithHumanlikes.description,The number of times I had sex with humanlikes.,description,我和人类发生性关系的次数。
RecordDef/CountOfSexWithAnimals.label,sex with animals,label,与动物发生性关系
RecordDef/CountOfSexWithAnimals.description,The number of times I had sex with animals.,description,我和动物发生性关系的次数。
RecordDef/CountOfSexWithInsects.label,sex with insects,label,与昆虫性爱
RecordDef/CountOfSexWithInsects.description,The number of times I had sex with insects.,description,我和虫子发生性关系的次数。
RecordDef/CountOfSexWithOthers.label,sex with other,label,和他人发生性关系
RecordDef/CountOfSexWithOthers.description,The number of times I had sex with weird stuff.,description,我和怪人发生性关系的次数。
RecordDef/CountOfRapedHumanlikes.label,raped humanlikes,label,被强奸的人类
RecordDef/CountOfRapedHumanlikes.description,The number of times I raped humanlikes.,description,我强奸人类的次数。
RecordDef/CountOfRapedAnimals.label,raped animals,label,强奸了动物
RecordDef/CountOfRapedAnimals.description,The number of times I raped animals.,description,我强奸动物的次数。
RecordDef/CountOfRapedInsects.label,raped insects,label,强奸了虫子
RecordDef/CountOfRapedInsects.description,The number of times I raped insects.,description,我强奸昆虫的次数。
RecordDef/CountOfRapedOthers.label,raped other,label,强奸了其他人
RecordDef/CountOfRapedOthers.description,The number of times I raped weird stuff.,description,我强奸怪人的次数。
RecordDef/CountOfSexWithCorpse.label,raped corpses,label,被强奸的尸体
RecordDef/CountOfSexWithCorpse.description,The number of times I raped corpses.,description,我强奸尸体的次数。
RecordDef/CountOfBeenRapedByHumanlikes.label,raped by humanlikes,label,被人类强奸
RecordDef/CountOfBeenRapedByHumanlikes.description,The number of times I was raped by humanlikes.,description,我被人类强奸的次数。
RecordDef/CountOfBeenRapedByAnimals.label,raped by animals,label,被动物强奸
RecordDef/CountOfBeenRapedByAnimals.description,The number of times I was raped by animals.,description,我被动物强奸的次数。
RecordDef/CountOfBeenRapedByInsects.label,raped by insects,label,被虫子强奸
RecordDef/CountOfBeenRapedByInsects.description,The number of times I was raped by insects.,description,我被虫子强奸的次数。
RecordDef/CountOfBeenRapedByOthers.label,raped by other,label,被人强奸
RecordDef/CountOfBeenRapedByOthers.description,The number of times I was raped by weird stuff.,description,我被诡异东西强奸的次数。
RecordDef/GetRapedAsComfortPrisoner.label,raped as a comfort,label,作为安慰被强奸
RecordDef/GetRapedAsComfortPrisoner.description,The number of times I was used to comfort someone.,description,我被用来安慰别人的次数。
